"","X","individual.identifier","timestamp","location.lat","location.long"
"1",1,"Charlie","2023-12-06 07:00:16",32.316251,-111.062841
"2",2,"Charlie","2023-12-06 20:00:13",32.341351,-111.07766
"3",3,"Charlie","2023-12-07 09:00:11",32.346091,-111.091588
"4",4,"Charlie","2023-12-07 22:00:26",32.358241,-111.100587
"5",5,"Charlie","2023-12-08 11:00:22",32.373537,-111.108674
"6",6,"Charlie","2023-12-09 00:00:19",32.341958,-111.082279
"7",7,"Charlie","2023-12-09 15:00:37",32.342146,-111.092919
"8",8,"Charlie","2023-12-09 17:00:09",32.350235,-111.096494
"9",9,"Charlie","2023-12-09 21:00:10",32.351154,-111.094456
"10",10,"Charlie","2023-12-09 23:00:09",32.351345,-111.09441
"11",11,"Charlie","2023-12-10 01:00:13",32.351242,-111.094235
"12",12,"Charlie","2023-12-10 03:00:15",32.3511,-111.094294
"13",13,"Charlie","2023-12-10 05:00:18",32.351619,-111.095265
"14",14,"Charlie","2023-12-10 07:00:17",32.350103,-111.093238
"15",15,"Charlie","2023-12-10 09:00:20",32.354609,-111.095851
"16",16,"Charlie","2023-12-10 11:00:19",32.361734,-111.10082
"17",17,"Charlie","2023-12-10 13:00:14",32.36573,-111.10621
"18",18,"Charlie","2023-12-10 17:00:21",32.366327,-111.110907
"19",19,"Charlie","2023-12-10 19:00:26",32.366286,-111.110702
"20",20,"Charlie","2023-12-10 21:00:11",32.37472,-111.11207
"21",21,"Charlie","2023-12-10 23:00:12",32.370665,-111.107749
"22",22,"Charlie","2023-12-11 01:00:25",32.370542,-111.107805
"23",23,"Charlie","2023-12-11 05:00:14",32.370272,-111.107282
"24",24,"Charlie","2023-12-11 07:00:09",32.374934,-111.111224
"25",25,"Charlie","2023-12-11 13:00:12",32.368666,-111.110669
"26",26,"Charlie","2023-12-11 17:00:14",32.368627,-111.110662
"27",27,"Charlie","2023-12-11 23:00:10",32.369539,-111.109362
"28",28,"Charlie","2023-12-12 01:00:24",32.371386,-111.107984
"29",29,"Charlie","2023-12-12 07:00:13",32.371384,-111.108013
"30",30,"Charlie","2023-12-12 09:00:25",32.36855,-111.110614
"31",31,"Charlie","2023-12-12 11:00:13",32.365861,-111.109193
"32",32,"Charlie","2023-12-12 15:00:15",32.33134,-111.079729
"33",33,"Charlie","2023-12-12 17:00:09",32.331367,-111.079686
"34",34,"Charlie","2023-12-12 19:00:17",32.329796,-111.08025
"35",35,"Charlie","2023-12-12 21:00:09",32.327647,-111.072805
"36",36,"Charlie","2023-12-13 01:00:13",32.327638,-111.072776
"37",37,"Charlie","2023-12-13 03:00:24",32.327691,-111.072696
"38",38,"Charlie","2023-12-13 05:00:11",32.327565,-111.072655
"39",39,"Charlie","2023-12-13 07:00:10",32.328235,-111.072369
"40",40,"Charlie","2023-12-13 09:00:12",32.336317,-111.079045
"41",41,"Charlie","2023-12-13 11:00:14",32.344929,-111.080638
"42",42,"Charlie","2023-12-13 13:00:12",32.35647,-111.101818
"43",43,"Charlie","2023-12-13 15:00:15",32.374455,-111.11277
"44",44,"Charlie","2023-12-13 17:00:17",32.367289,-111.110434
"45",45,"Charlie","2023-12-13 19:00:20",32.361658,-111.1008
"46",46,"Charlie","2023-12-13 21:00:24",32.358508,-111.100336
"47",47,"Charlie","2023-12-13 23:00:10",32.358476,-111.100308
"48",48,"Charlie","2023-12-14 03:00:18",32.359333,-111.101287
"49",49,"Charlie","2023-12-14 07:00:13",32.356509,-111.101018
"50",50,"Charlie","2023-12-14 09:00:11",32.347816,-111.09234
"51",51,"Charlie","2023-12-14 11:00:10",32.339114,-111.082326
"52",52,"Charlie","2023-12-14 13:00:23",32.343278,-111.07599
"53",53,"Charlie","2023-12-14 15:00:13",32.345132,-111.080971
"54",54,"Charlie","2023-12-14 17:00:10",32.339138,-111.082216
"55",55,"Charlie","2023-12-14 19:00:12",32.336807,-111.0807
"56",56,"Charlie","2023-12-14 21:00:10",32.341595,-111.08178
"57",57,"Charlie","2023-12-14 23:00:13",32.341108,-111.076765
"58",58,"Charlie","2023-12-15 01:00:17",32.34104,-111.076752
"59",59,"Charlie","2023-12-15 03:00:09",32.341086,-111.0767
"60",60,"Charlie","2023-12-15 05:00:11",32.34105,-111.076688
"61",61,"Charlie","2023-12-15 07:00:08",32.342641,-111.076519
"62",62,"Charlie","2023-12-15 09:00:24",32.345006,-111.080674
"63",63,"Charlie","2023-12-15 11:00:09",32.351553,-111.089861
"64",64,"Charlie","2023-12-15 13:00:22",32.363244,-111.09674
"65",65,"Charlie","2023-12-15 15:00:14",32.367339,-111.107382
"66",66,"Charlie","2023-12-15 17:00:11",32.378791,-111.114701
"67",67,"Charlie","2023-12-15 19:00:09",32.372217,-111.112345
"68",68,"Charlie","2023-12-15 21:00:11",32.365804,-111.109684
"69",69,"Charlie","2023-12-16 01:00:24",32.364615,-111.108908
"70",70,"Charlie","2023-12-16 03:00:20",32.364697,-111.10895
"71",71,"Charlie","2023-12-16 05:00:17",32.364689,-111.109056
"72",72,"Charlie","2023-12-16 07:00:14",32.364549,-111.108957
"73",73,"Charlie","2023-12-16 11:00:18",32.362884,-111.10403
"74",74,"Charlie","2023-12-16 13:00:15",32.362836,-111.104299
"75",75,"Charlie","2023-12-16 15:00:24",32.361349,-111.106954
"76",76,"Charlie","2023-12-16 17:00:25",32.361196,-111.107076
"77",77,"Charlie","2023-12-16 19:01:25",32.361769,-111.107121
"78",78,"Charlie","2023-12-16 21:00:12",32.364697,-111.108956
"79",79,"Charlie","2023-12-16 23:00:09",32.366489,-111.109252
"80",80,"Charlie","2023-12-17 01:00:14",32.371385,-111.108009
"81",81,"Charlie","2023-12-17 03:00:26",32.371385,-111.108013
"82",82,"Charlie","2023-12-17 05:00:11",32.371337,-111.107993
"83",83,"Charlie","2023-12-17 07:00:09",32.371328,-111.108056
"84",84,"Charlie","2023-12-17 09:00:13",32.364522,-111.108957
"85",85,"Charlie","2023-12-17 11:00:10",32.355883,-111.102222
"86",86,"Charlie","2023-12-17 15:00:17",32.34816,-111.093327
"87",87,"Charlie","2023-12-17 17:00:09",32.330562,-111.083953
"88",88,"Charlie","2023-12-17 19:00:11",32.326721,-111.070482
"89",89,"Charlie","2023-12-17 21:00:11",32.32405,-111.062686
"90",90,"Charlie","2023-12-17 23:00:12",32.324131,-111.062595
"91",91,"Charlie","2023-12-18 01:00:15",32.324164,-111.062525
"92",92,"Charlie","2023-12-18 03:00:14",32.324124,-111.062632
"93",93,"Charlie","2023-12-18 05:00:10",32.324031,-111.062589
"94",94,"Charlie","2023-12-18 07:00:21",32.323962,-111.062461
"95",95,"Charlie","2023-12-18 09:00:09",32.322126,-111.060547
"96",96,"Charlie","2023-12-18 11:00:15",32.322078,-111.060527
"97",97,"Charlie","2023-12-18 13:00:09",32.322075,-111.060523
"98",98,"Charlie","2023-12-18 15:00:14",32.32166,-111.066357
"99",99,"Charlie","2023-12-18 17:00:18",32.329892,-111.078039
"100",100,"Charlie","2023-12-18 19:00:17",32.340817,-111.081338
"101",101,"Charlie","2023-12-18 21:00:08",32.341288,-111.076631
"102",102,"Charlie","2023-12-19 01:00:24",32.341412,-111.076316
"103",103,"Charlie","2023-12-19 05:00:12",32.34128,-111.07628
"104",104,"Charlie","2023-12-19 07:00:09",32.341517,-111.077117
"105",105,"Charlie","2023-12-19 09:00:10",32.346206,-111.087046
"106",106,"Charlie","2023-12-19 11:00:11",32.349726,-111.093353
"107",107,"Charlie","2023-12-19 13:00:16",32.349934,-111.094055
"108",108,"Charlie","2023-12-19 17:00:09",32.356032,-111.098145
"109",109,"Charlie","2023-12-19 21:00:11",32.359654,-111.100901
"110",110,"Charlie","2023-12-20 01:00:20",32.359589,-111.100748
"111",111,"Charlie","2023-12-20 03:00:12",32.359527,-111.100807
"112",112,"Charlie","2023-12-20 07:00:08",32.359573,-111.102314
"113",113,"Charlie","2023-12-20 09:00:16",32.37073,-111.111176
"114",114,"Charlie","2023-12-20 11:00:13",32.375567,-111.109786
"115",115,"Charlie","2023-12-20 13:00:12",32.3655,-111.105203
"116",116,"Charlie","2023-12-20 15:00:09",32.361093,-111.104696
"117",117,"Charlie","2023-12-20 17:00:17",32.351353,-111.089567
"118",118,"Charlie","2023-12-20 19:00:11",32.341776,-111.083969
"119",119,"Charlie","2023-12-20 21:00:10",32.336448,-111.081194
"120",120,"Charlie","2023-12-21 01:00:15",32.336277,-111.081087
"121",121,"Charlie","2023-12-21 03:00:19",32.336499,-111.081121
"122",122,"Charlie","2023-12-21 07:00:11",32.339268,-111.080559
"123",123,"Charlie","2023-12-21 09:00:13",32.343801,-111.086606
"124",124,"Charlie","2023-12-21 11:00:15",32.343777,-111.086906
"125",125,"Charlie","2023-12-21 13:00:11",32.34997,-111.094095
"126",126,"Charlie","2023-12-21 15:00:24",32.353518,-111.099564
"127",127,"Charlie","2023-12-21 17:00:10",32.354435,-111.100392
"128",128,"Charlie","2023-12-21 19:00:14",32.359274,-111.107261
"129",129,"Charlie","2023-12-21 21:00:09",32.370667,-111.108429
"130",130,"Charlie","2023-12-21 23:00:23",32.370394,-111.107547
"131",131,"Charlie","2023-12-22 05:00:20",32.369953,-111.106383
"132",132,"Charlie","2023-12-22 07:00:09",32.370245,-111.107574
"133",133,"Charlie","2023-12-22 09:00:20",32.362893,-111.105373
"134",134,"Charlie","2023-12-22 11:00:23",32.361311,-111.101314
"135",135,"Charlie","2023-12-22 13:00:15",32.361773,-111.100552
"136",136,"Charlie","2023-12-22 15:00:09",32.352618,-111.094676
"137",137,"Charlie","2023-12-22 17:00:09",32.347015,-111.084818
"138",138,"Charlie","2023-12-22 19:00:13",32.344923,-111.079956
"139",139,"Charlie","2023-12-22 21:00:12",32.341567,-111.077305
"140",140,"Charlie","2023-12-22 23:00:14",32.340759,-111.076358
