"","X","individual.identifier","timestamp","location.lat","location.long"
"1",1,"Elsie","2021-11-20 05:00:14",32.216735,-111.016669
"2",2,"Elsie","2021-11-20 18:00:11",32.216654,-111.0159
"3",3,"Elsie","2021-11-21 07:00:08",32.211023,-111.002666
"4",4,"Elsie","2021-11-21 20:00:24",32.221016,-111.001852
"5",5,"Elsie","2021-11-22 09:00:08",32.220213,-111.004686
"6",6,"Elsie","2021-11-23 11:00:08",32.222687,-111.004999
"7",7,"Elsie","2021-11-24 00:00:08",32.214859,-111.008212
"8",8,"Elsie","2021-11-24 07:01:21",32.217123,-111.004856
"9",9,"Elsie","2021-11-25 01:00:14",32.213843,-111.01033
"10",10,"Elsie","2021-11-25 07:00:13",32.214489,-111.013876
"11",11,"Elsie","2021-11-25 13:00:10",32.21638,-111.01084
"12",12,"Elsie","2021-11-25 19:00:12",32.221915,-111.016717
"13",13,"Elsie","2021-11-26 01:00:12",32.217218,-111.008906
"14",14,"Elsie","2021-11-26 07:00:09",32.219392,-111.010201
"15",15,"Elsie","2021-11-26 13:00:09",32.224982,-111.0002
"16",16,"Elsie","2021-11-26 19:00:13",32.208632,-110.999459
"17",17,"Elsie","2021-11-27 07:00:24",32.212343,-111.001648
"18",18,"Elsie","2021-11-27 13:00:11",32.209325,-110.995488
"19",19,"Elsie","2021-11-27 19:00:17",32.217278,-110.993705
"20",20,"Elsie","2021-11-28 01:00:12",32.221124,-110.998315
"21",21,"Elsie","2021-11-28 07:00:13",32.215882,-111.001926
"22",22,"Elsie","2021-11-28 13:00:09",32.21575,-111.003608
"23",23,"Elsie","2021-11-28 19:00:26",32.214487,-111.002816
"24",24,"Elsie","2021-11-29 01:00:16",32.21506,-111.007558
"25",25,"Elsie","2021-11-29 07:00:14",32.215307,-111.001372
"26",26,"Elsie","2021-11-29 13:00:09",32.208759,-110.998468
"27",27,"Elsie","2021-11-29 19:00:10",32.211259,-111.009898
"28",28,"Elsie","2021-11-30 01:00:19",32.212752,-111.011003
"29",29,"Elsie","2021-11-30 07:00:11",32.209983,-111.011556
"30",30,"Elsie","2021-11-30 13:00:08",32.219446,-111.00247
"31",31,"Elsie","2021-11-30 19:00:10",32.221607,-111.008116
"32",32,"Elsie","2021-12-01 01:00:11",32.217661,-111.008659
"33",33,"Elsie","2021-12-01 07:00:09",32.221619,-111.004395
"34",34,"Elsie","2021-12-01 11:00:37",32.219269,-111.004212
"35",35,"Elsie","2021-12-01 13:00:09",32.220653,-111.005006
"36",36,"Elsie","2021-12-01 19:00:09",32.219086,-111.005283
"37",37,"Elsie","2021-12-02 07:00:07",32.216816,-111.007327
"38",38,"Elsie","2021-12-02 13:00:08",32.222927,-110.998819
"39",39,"Elsie","2021-12-02 19:00:10",32.210233,-111.000659
"40",40,"Elsie","2021-12-03 01:00:11",32.213995,-111.010164
"41",41,"Elsie","2021-12-03 07:00:08",32.213875,-111.010089
"42",42,"Elsie","2021-12-03 19:00:08",32.215737,-111.005159
"43",43,"Elsie","2021-12-04 07:00:12",32.213692,-111.007477
"44",44,"Elsie","2021-12-04 19:00:09",32.213346,-110.997477
"45",45,"Elsie","2021-12-05 01:00:12",32.211568,-111.008703
"46",46,"Elsie","2021-12-05 07:00:14",32.212381,-111.008428
"47",47,"Elsie","2021-12-05 13:00:09",32.213955,-111.01479
"48",48,"Elsie","2021-12-05 19:00:10",32.216366,-111.005496
"49",49,"Elsie","2021-12-06 07:00:10",32.221967,-111.007852
"50",50,"Elsie","2021-12-06 13:00:11",32.213615,-110.994036
"51",51,"Elsie","2021-12-06 19:00:10",32.215968,-111.000688
"52",52,"Elsie","2021-12-07 07:00:10",32.221219,-111.003951
"53",53,"Elsie","2021-12-07 19:00:08",32.213209,-111.0077
"54",54,"Elsie","2021-12-08 01:00:08",32.213242,-111.007294
"55",55,"Elsie","2021-12-08 07:00:09",32.213228,-111.006584
"56",56,"Elsie","2021-12-08 13:00:07",32.209881,-110.993109
"57",57,"Elsie","2021-12-08 15:01:07",32.210053,-110.988516
"58",58,"Elsie","2021-12-08 19:00:08",32.206576,-110.99966
"59",59,"Elsie","2021-12-09 07:00:10",32.214221,-111.008334
"60",60,"Elsie","2021-12-09 13:00:17",32.213617,-111.011026
"61",61,"Elsie","2021-12-09 19:00:15",32.214839,-111.016269
"62",62,"Elsie","2021-12-10 01:00:08",32.212546,-111.01089
"63",63,"Elsie","2021-12-10 07:00:08",32.213563,-111.01293
"64",64,"Elsie","2021-12-10 13:00:08",32.210294,-111.012581
"65",65,"Elsie","2021-12-10 19:00:15",32.209529,-111.009875
"66",66,"Elsie","2021-12-11 01:00:09",32.212644,-111.007842
"67",67,"Elsie","2021-12-11 07:00:08",32.220848,-111.01258
