"","X","individual.identifier","timestamp","location.lat","location.long"
"1",1,"Tippy","2022-11-21 09:00:12",32.277514,-111.05127
"2",2,"Tippy","2022-11-22 11:00:17",32.290961,-111.061327
"3",3,"Tippy","2022-11-23 00:00:15",32.272148,-111.057643
"4",4,"Tippy","2022-11-23 13:00:19",32.276382,-111.055152
"5",5,"Tippy","2022-11-24 02:00:25",32.272077,-111.058037
"6",6,"Tippy","2022-11-24 15:00:14",32.287861,-111.047643
"7",7,"Tippy","2022-11-24 19:00:38",32.277966,-111.054391
"8",8,"Tippy","2022-11-25 04:00:24",32.270251,-111.052703
"9",9,"Tippy","2022-11-25 17:00:15",32.274729,-111.057054
"10",10,"Tippy","2022-11-26 06:00:27",32.282222,-111.056046
"11",11,"Tippy","2022-11-26 19:00:12",32.282424,-111.056047
"12",12,"Tippy","2022-11-27 08:00:12",32.281921,-111.056895
"13",13,"Tippy","2022-11-28 10:00:13",32.284925,-111.05498
"14",14,"Tippy","2022-11-28 23:00:12",32.281964,-111.056184
"15",15,"Tippy","2022-11-29 12:00:19",32.284983,-111.055816
"16",16,"Tippy","2022-11-30 01:00:15",32.289594,-111.049966
"17",17,"Tippy","2022-11-30 14:00:08",32.287021,-111.047855
"18",18,"Tippy","2022-12-01 03:00:26",32.287969,-111.053578
"19",19,"Tippy","2022-12-01 16:00:15",32.296569,-111.051857
"20",20,"Tippy","2022-12-01 23:00:51",32.296205,-111.050443
"21",21,"Tippy","2022-12-02 18:00:06",32.285941,-111.054674
"22",22,"Tippy","2022-12-03 07:00:18",32.274387,-111.057502
"23",23,"Tippy","2022-12-03 20:00:13",32.279602,-111.047774
"24",24,"Tippy","2022-12-04 09:00:20",32.270863,-111.061653
"25",25,"Tippy","2022-12-04 22:00:17",32.276087,-111.056032
"26",26,"Tippy","2022-12-05 11:00:27",32.282208,-111.055995
"27",27,"Tippy","2022-12-06 00:00:08",32.272961,-111.050768
"28",28,"Tippy","2022-12-07 15:00:09",32.288818,-111.051911
"29",29,"Tippy","2022-12-08 04:00:24",32.290263,-111.051054
"30",30,"Tippy","2022-12-08 17:00:09",32.290024,-111.051086
"31",31,"Tippy","2022-12-10 08:00:15",32.276046,-111.048406
"32",32,"Tippy","2022-12-10 21:00:15",32.272747,-111.052642
"33",33,"Tippy","2022-12-11 10:00:17",32.275892,-111.052512
"34",34,"Tippy","2022-12-11 23:00:27",32.273683,-111.051577
"35",35,"Tippy","2022-12-12 12:00:15",32.284091,-111.047015
"36",36,"Tippy","2022-12-14 03:00:14",32.273553,-111.05241
"37",37,"Tippy","2022-12-15 18:00:12",32.283481,-111.05627
"38",38,"Tippy","2022-12-16 07:02:43",32.2817,-111.047965
"39",39,"Tippy","2022-12-16 20:00:13",32.283634,-111.04854
"40",40,"Tippy","2022-12-17 09:00:16",32.274278,-111.060623
"41",41,"Tippy","2022-12-17 22:00:08",32.269795,-111.057896
"42",42,"Tippy","2022-12-19 13:00:16",32.269521,-111.055248
"43",43,"Tippy","2022-12-20 15:00:12",32.283737,-111.05618
"44",44,"Tippy","2022-12-21 17:00:13",32.285405,-111.054487
"45",45,"Tippy","2022-12-22 19:00:11",32.283343,-111.056329
"46",46,"Tippy","2022-12-23 08:00:27",32.272197,-111.055045
"47",47,"Tippy","2022-12-23 11:00:42",32.27228,-111.054874
"48",48,"Tippy","2022-12-23 21:00:25",32.272483,-111.05466
"49",49,"Tippy","2022-12-24 23:00:12",32.267212,-111.058535
"50",50,"Tippy","2022-12-25 12:00:13",32.289801,-111.047812
"51",51,"Tippy","2022-12-27 03:00:16",32.274051,-111.056475
"52",52,"Tippy","2022-12-27 16:00:15",32.280933,-111.053307
"53",53,"Tippy","2022-12-28 05:00:20",32.273949,-111.056815
"54",54,"Tippy","2022-12-29 07:00:14",32.279581,-111.06244
"55",55,"Tippy","2022-12-29 20:00:11",32.281683,-111.057112
"56",56,"Tippy","2022-12-30 09:00:27",32.288281,-111.050541
